Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Box Quantity for Variants (product.metafields.custom.box_quantity_for_variants),Care guide (product.metafields.descriptors.care_guide),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Nightgown style (product.metafields.shopify.nightgown-style),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Box Quantity (product.metafields.wholesale.box_quantity),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Added with Markets Pro,Price / Added with Markets Pro,Compare At Price / Added with Markets Pro,Included / International,Price / International,Compare At Price / International,Status
luxury-gold-stripe-bedding-set,,,,,,,,,King,,,,,,,,GTX-GSKB,4309.127515,shopify,deny,manual,275.00,300.00,true,true,,,,,'18500405,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryGoldStripeBeddingSet2.webp?v=1687416665,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
luxury-gold-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryGoldStripeBeddingSet3.webp?v=1687416665,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-gold-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/kutu_a9a13c37-65b7-4750-9cb9-ec795a90eff2.jpg?v=1707138498,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-gold-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/4_849bccf3-2096-43c3-ae2d-d244db9e3fe6.jpg?v=1756457280,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,Luxury Dove Bedding Set,"<span data-mce-fragment=""1""><strong data-mce-fragment=""1"">What makes this product so special? <br><br></strong>Made from 100% Cotton Sateen, this cream-gold bedding set provides a vibrant visual aesthetic.<br><br>Pillow Sham + Duvet Cover<br><strong>Queen Size: </strong>Pillow Sham 21″ x 30<strong>″ </strong>Duvet Cover 90″ x 95″<br><strong>SKU:</strong> GTX-DDQ<br></span>
<p><strong>King Size:</strong> <span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Pillow Sham 21</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">″</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""> x 36</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">″ Duvet Cover </span><span data-mce-fragment=""1"">106″ x 95″<br><strong>SKU: </strong>GTX-DDK<br></span><strong>Material:</strong> 100% Cotton Sateen<br><strong>Color: </strong>Cream - Matte Gold<br><strong data-mce-fragment=""1"">Thread Count:</strong><span data-mce-fragment=""1""> 400 TC</span><br><span data-mce-fragment=""1""></span></p>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,"","",true,Size,Queen,,,,,,,,GTX-DDQ,3492.661249,shopify,deny,manual,235.00,255.00,true,true,,,,,'16010037,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet2.webp?v=1687416603,1,"",false,,Elevate your bedroom with this cream-and-matte gold bedding set crafted from 100% cotton sateen featuring a 400-thread-count finish. Includes a duvet cover and pillow shams in Queen and King sizes for timeless luxury and refined comfort. ,,"Machine wash below 60°C (140°F) with similar colors
Do not use bleach or any whitening agents
Tumble dry on low heat (below 50°C / 130°F).
Shake the fabric lightly between washing and drying. Remove sheets or duvet immediately after drying to prevent wrinkles.
Once fully dry, fold and iron if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'16,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
luxury-dove-bedding-set,,,,,,,,,King,,,,,,,,GTX-DDK,4309.127515,shopify,deny,manual,275.00,300.00,true,true,,,,,'16042805,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet1.webp?v=1687416603,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet3.webp?v=1687416603,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet5.webp?v=1687416603,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet4.webp?v=1687416603,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryDoveBeddingSet6.webp?v=1687416603,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/kutu.jpg?v=1707138425,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-dove-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/12_a9e14f5a-79ba-4096-9a97-46db71252a79.jpg?v=1756459263,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-blue-stripe-bedding-set,Luxury Navy Blue Stripe Bedding Set,"<span data-mce-fragment=""1""><strong data-mce-fragment=""1"">What makes this product so special? </strong><br><br>This Luxury Navy Blue Stripe Bedding Set is sure to elevate any room to the next level. The 100% Cotton Sateen material and white-blue stripe color creates a cozy atmosphere in any bedroom. Enjoy luxurious comfort with every night of sleep.<br><br>Pillow Sham + Duvet Cover <br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Queen Size:</strong> Pillow Sham21″ x 30″ Duvet Cover 90″ x 95″<br><strong>SKU:</strong> GTX-NBQB<br data-mce-fragment=""1""></span><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">King Size:</strong> <span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pillow Sham 21</span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">″</span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""> x 36</span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">″ Duvet Cover </span>106″ x 95″<br><strong>SKU:</strong> GTX-NBKB<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Material: </strong>100% Cotton Sateen<br></span><strong>Color:</strong> White- Blue Stripe<br><strong data-mce-fragment=""1"">Thread Count:</strong><span data-mce-fragment=""1""> 400 TC</span><br data-mce-fragment=""1""> <br data-mce-fragment=""1"">",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,"",Hotel,true,Size,Queen,,,,,,,,GTX-NBQB,3492.661249,shopify,deny,manual,220.00,255.00,true,true,,,,,'28043829,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlueStripeBeddingSet3.webp?v=1687416551,1,"",false,,"Upgrade your bedroom style with the Luxury Blue Stripe Bedding Set. Made of 100% cotton sateen with a 400 thread count and featuring crisp white and navy stripes, this set includes a duvet cover and two pillow shams for Queen or King sizes and delivers both luxury and durability. ",,"Machine wash below 60°C (140°F) with similar colors
Do not use bleach or any whitening agents
Tumble dry on low heat (below 50°C / 130°F).
Shake the fabric lightly between washing and drying. Remove sheets or duvet immediately after drying to prevent wrinkles.
Once fully dry, fold and iron if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'16,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
luxury-blue-stripe-bedding-set,,,,,,,,,King,,,,,,,,GTX-NBKB,4309.127515,shopify,deny,manual,275.00,300.00,true,true,,,,,'28076597,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlueStripeBeddingSet1.webp?v=1687416551,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
luxury-blue-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlueStripeBeddingSet2.webp?v=1687416551,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-blue-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlueStripeBeddingSet4.webp?v=1687416551,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-blue-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/kutu_1b727385-039b-4ea3-83da-0064f891b97c.jpg?v=1707141403,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-blue-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/3_16299324-bebe-4cf7-b878-ff412a6d4dfd.jpg?v=1756457247,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-black-stripe-bedding-set,Luxury Black Stripe Bedding Set,"<p><strong data-mce-fragment=""1"">What makes this product so special? <br><br></strong><span data-mce-fragment=""1"">Made from</span> 100% Cotton Sateen, this Luxury Black Stripe Bedding Set features a classic white-black stripe design.</p>
<p><span>Pillow Sham + Duvet Cover <br><strong>Queen Size:</strong> Pillow Sham 21″ x 30″ Duvet Cover 90″ x 95″<br><strong>SKU: </strong>GTX-BSQB<br></span><span><strong>King Size:</strong> <span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Pillow Sham 21</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">″</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""> x 36</span><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">″ Duvet Cover </span>106″ x 95″<br><strong>SKU: </strong>GTX-BSKB<br><strong>Material: </strong>100% Cotton Sateen<br><strong>Color:</strong> White-Black Stripe<br><strong data-mce-fragment=""1"">Thread Count:</strong> 400 TC<br></span></p>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,"",Hotel,true,Size,Queen,,,,,,,,GTX-BSQB,3492.661249,shopify,deny,manual,240.00,255.00,true,true,,,,,'09030453,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlackStripeBeddingSet1.webp?v=1687416465,1,"",false,,Elevate your bedroom décor with the Luxury Black Stripe Bedding Set crafted in 100% cotton sateen and featuring a white-and-black stripe design with a 400-thread-count finish. Includes one duvet cover and two pillow shams in Queen or King sizes for sophisticated comfort. ,,"Machine wash below 60°C (140°F) with similar colors
Do not use bleach or any whitening agents
Tumble dry on low heat (below 50°C / 130°F).
Shake the fabric lightly between washing and drying. Remove sheets or duvet immediately after drying to prevent wrinkles.
Once fully dry, fold and iron if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'16,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
luxury-black-stripe-bedding-set,,,,,,,,,King,,,,,,,,GTX-BSKB,4263.768278,shopify,deny,manual,280.00,300.00,true,true,,,,,'09063221,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlackStripeBeddingSet2.webp?v=1687416465,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
luxury-black-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlackStripeBeddingSet3.webp?v=1687416465,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-black-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/LuxuryBlackStripeBeddingSet4.webp?v=1687416449,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-black-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/kutu_3421c4b9-6573-4456-8614-0cce65f0c4fc.jpg?v=1707138522,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-black-stripe-bedding-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/7_35dac160-8487-47e3-890f-2e14fc510a13.jpg?v=1756457389,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-pillow-sham,Lux White Pillow Sham,"<p><strong data-mce-fragment=""1"">What makes this product so special?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Sleep in luxury with this set of two Lux White Pillow Shams. Crafted from 100% cotton sateen and dyed in an opulent white hue, this set offers a luxurious look and feel, perfect for taking your bedroom decor to the next level.</p>
<p><span>Pillowsham<br><strong>Queen Size: </strong>21″ x 30″ inches (53cm x 76 cm)<br><strong>SKU: </strong>LUX-QPS2130<br><strong>King Size: </strong>21″ x 37″ inches (53cm x 93 cm)<br><strong>SKU: </strong>LUX-KPS2137<br><strong>Material: </strong>100% Cotton Sateen <br><strong>Color:</strong> White<br><strong data-mce-fragment=""1"">Thread Count:</strong> 400 TC<br><strong data-mce-fragment=""1"">Quantity:</strong> Set of 2<br><br></span></p>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding > Pillowcases & Shams,"","",true,Size,Queen,,,,,,,,LUX-QPS2130,167.8291769,shopify,deny,manual,55.00,55.00,true,true,,,,,'53307957,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams2.webp?v=1689510139,1,"",false,,"Refresh your sleep space with the Lux White Pillow Sham from Globaltex Fine Linens. Made from 100% cotton sateen with a 400 thread-count finish, this set of two pillow shams in crisp white brings refined elegance and soft luxury to any bedroom. ",,"Wash similar colored pillowcases in cold or warm water (below 60°C / 140°F) on a gentle cycle.
Use detergent that does not contain bleach or brighteners.
Tumble dry on low to medium heat (below 60°C / 140°F).
Be cautious with skincare products, as they may cause discoloration or stains on the fabric.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'1,,,,,,,,,,,'60,,lb,,,true,,,true,,,true,,,active
lux-white-pillow-sham,,,,,,,,,King,,,,,,,,LUX-KPS2137,185.9728717,shopify,deny,manual,65.00,75.00,true,true,,,,,'53340725,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams5.webp?v=1689510139,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
lux-white-pillow-sham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams3.webp?v=1689510139,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-pillow-sham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams4.webp?v=1689510139,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-pillow-sham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams6.webp?v=1687416384,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-pillow-sham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowShams7.webp?v=1687416384,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-flat-sheet-microcheck-style,Lux Flat Sheet Microcheck Style,"<p><strong data-mce-fragment=""1"">What makes this product so special? </strong><br><br>This Lux Flat Sheet Microcheck Style (Single) is made from 100% cotton sateen for added luxury, softness, and breathability. With a classic bright white hue, this sheet is the perfect addition to any bedroom décor, providing a naturally elegant sleep environment.</p>
<p>Flat Sheet Microcheck Style <br><span data-mce-fragment=""1""><strong>Queen Size:</strong> 100″x 120″ inches (254cm x 305 cm)<br><strong>SKU:</strong> LUX-QTP100120<br><strong>King Size:</strong> 118″x 120″ inches (299cm x 305 cm)<br></span><strong>SKU:</strong> LUX-KTS118120<br data-mce-fragment=""1""><span data-mce-fragment=""1""><strong>Material: </strong>100%Cotton Sateen <br></span><strong>Color:</strong> White<br><strong data-mce-fragment=""1"">Thread Count:</strong><span data-mce-fragment=""1""> 400 TC</span></p>
<div id=""gtx-trans"" style=""position: absolute; left: 107px; top: 134.8px;"">
<div class=""gtx-trans-icon""><br></div>
</div>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,"","",true,Size,Queen,,,,,,,,LUX-QTP100120,1315.417873,shopify,continue,manual,135.00,155.00,true,true,,,,,'55962165,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrocheckStyleBeddingSets1.webp?v=1687415992,1,"",false,,Indulge in crisp luxury with this 100 % cotton sateen flat sheet in a subtle micro-check texture designed to elevate your bedding experience with soft breathability and refined elegance. ,Queen: 12 pcs / Kıng : 10 pcs,"Wash similar colored laundry in cold or warm water (below 60°C / 140°F) on a gentle cycle.
Do not use bleach.
Tumble dry on low heat (below 55°C / 130°F).
To prevent wrinkles, shake the fabric between the wash and dry cycle. Avoid overloading the dryer to allow movement. Remove sheets or duvet immediately after drying to prevent creases.
Once fully dry, fold and iron if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'21,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
lux-white-flat-sheet-microcheck-style,,,,,,,,,King,,,,,,,,LUX-KTS118120,1496.854821,shopify,continue,manual,140.00,160.00,true,true,,,,,'55994933,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrocheckStyleBeddingSets6.webp?v=1687415992,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
lux-white-flat-sheet-microcheck-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrocheckStyleBeddingSets5.webp?v=1687415992,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-flat-sheet-microcheck-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrocheckStyleBeddingSets3.webp?v=1687415992,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-flat-sheet-microcheck-style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/18_3bb9aef0-1ed8-44d5-96a9-6f5c1498c141.jpg?v=1756459574,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-fitted-sheet,Lux White Fitted Sheet,"<p><strong data-mce-fragment=""1"">What makes this product so special?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Made from 100% cotton sateen, this white fitted sheet offers a luxurious feel.</span><strong data-mce-fragment=""1""></strong>This single fitted sheet is crafted with 100% cotton sateen, lending a luxurious texture. Its exceptional construction makes it a special choice.</p>
<p><span data-mce-fragment=""1"">Fitted Sheet <br><strong>Queen Size:</strong> 60″ x80″ x15” inches (152cm x 203cm x 38 cm)<br><strong>SKU:</strong> LUX-QFS608015<br><strong>King Size: </strong>78″ x80″ x15″ inches (198cm x 203cm x 38 cm) <br><strong>SKU:</strong> LUX-KFS788015<br><strong>Material: </strong>100% Cotton Sateen <br></span><strong>Color:</strong> White<br><strong data-mce-fragment=""1"">Thread Count:</strong><span data-mce-fragment=""1""> 400 TC</span><br></p>
<div id=""gtx-trans"" style=""position: absolute; left: 83px; top: 182.2px;"">
<div class=""gtx-trans-icon""><br></div>
</div>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,"","",true,Size,Queen,,,,,,,,LUX-QFS608015,997.903214,shopify,continue,manual,115.00,125.00,true,true,,,,,'89082677,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/fitted.jpg?v=1732277873,1,"",false,,"Elevate your sleep space with the Lux White Fitted Sheet made from 100 % cotton sateen in crisp white with a 400-thread-count finish. Available in Queen 60″×80″×15″ and King 78″×80″×15″ sizes, this fitted sheet adds hotel-quality softness, durability and a secure fit for your mattress. ",Queen : 12 pcs / Kıng : 10 pcs ,"Wash similar colored sheets in cold or warm water (30-40°C / 85-105°F) on a gentle cycle.
Do not use bleach. Harsh chemicals can damage the fabric.
Tumble dry on low heat (below 55°C / 130°F) or air dry in a shaded area.
To prevent wrinkles, shake the fabric between the wash and dry cycle. Avoid overloading the dryer to allow movement. Remove the sheet immediately after drying.
Once fully dry, fold and store properly. Iron on low heat if needed.",FALSE,'22,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
lux-white-fitted-sheet,,,,,,,,,King,,,,,,,,LUX-KFS788015,1224.699399,shopify,continue,manual,120.00,135.00,true,true,,,,,'89115445,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FittedSheet2.webp?v=1687415948,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
lux-white-fitted-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FittedSheet3.webp?v=1687415948,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-fitted-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FittedSheet4.webp?v=1687415948,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-white-fitted-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/19_88b8de23-2fe0-4b5b-b454-5a8d35b14467.jpg?v=1756459582,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-collection-white-flat-sheet,Lux White Flat Sheet,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">What makes this product so special?<br><br></strong>Experience superior comfort with the Lux White Flat Sheet (Single). Made from 100% cotton sateen, this sheet ensures a great night's sleep with its soft and smooth texture. Available in classic white, this sheet is sure to make a luxurious addition to any bedroom.</p>
<p>Flat Sheet <br><span data-mce-fragment=""1""><strong>Queen Size:</strong> 100″x 120″ inches (254cm x 305 cm)<br><strong>SKU: </strong>LUX-QFS100120<br><strong>King Size: </strong>118″x 120″ inches (299cm x 305 cm)<br><strong>SKU:</strong> LUX-KFS118120<br><strong>Material:</strong> 100% Cotton Sateen<br></span><strong>Color:</strong> White<br><strong data-mce-fragment=""1"">Thread Count:</strong><span data-mce-fragment=""1""> 400 TC</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""></p>
<div id=""gtx-trans"" style=""position: absolute; left: -16px; top: 260.6px;"">
<div class=""gtx-trans-icon""><br></div>
</div>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,"","",true,Size,Queen,,,,,,,,LUX-QFS100120,1279.1304834,shopify,continue,manual,120.00,130.00,true,true,,,,,'14879029,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FlatSheet1.webp?v=1687415880,1,"",false,,"Elevate your sleep experience with the Lux White Flat Sheet from Globaltex Fine Linens. Crafted from 100% cotton sateen in crisp white with a 400 thread count, this flat sheet is offered in Queen (100″ x 120″) and King (118″ x 120″) sizes for hotel-style comfort and refined elegance. ",Queen : 12 pcs / Kıng : 10 pcs ,"Wash similar colored laundry in cold or warm water (below 60°C / 140°F) on a gentle cycle.
Do not use bleach.
Tumble dry on low heat (below 55°C / 130°F).
To prevent wrinkles, shake the fabric between the wash and dry cycle. Avoid overloading the dryer to allow movement. Remove sheets or duvet immediately after drying to prevent creases.
Once fully dry, fold and iron if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'21,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
lux-collection-white-flat-sheet,,,,,,,,,King,,,,,,,,LUX-KFS118120,1451.495584,shopify,continue,manual,130.00,140.00,true,true,,,,,'14911797,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FlatSheet3.webp?v=1687415880,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
lux-collection-white-flat-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FlatSheet2.webp?v=1687415880,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-collection-white-flat-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/FlatSheet5.webp?v=1687415880,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lux-collection-white-flat-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/16_83604e3b-1b65-40ca-acab-73fef3c889f9.jpg?v=1756459387,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
